machine_id,serial_number,device_type,manufacturer,firmware_version,mac_address,ip_address,installation_date,latitude,longitude,municipio,operating_center,reference_network,connectivity_type,signal_strength_dbm,machine_type,sector,shift,age_days,maintenance_delay_days,tool_wear_pct,temperature_c,vibration_mm_s,pressure_bar,oil_level_pct,coolant_level_pct,humidity_pct,voltage_v,current_a,power_kw,rpm,noise_db,smoke_ppm,gas_ppm,network_latency_ms,error_count_24h,restart_count_7d,severity
M-029,SN-RM-0029-20617,Pressure Transmitter IoT,Schneider Electric,3.2.5,50:22:82:60:AC:F0,10.3.251.207,2016-06-05,41.769005,12.431873,Municipio XIII,CO Casilina,RETE_GAS,4G,-43.5,PUMP,C2,NIGHT,2123,27,22.61,58.85,2.3,8.48,56.4,73.66,57.46,399.17,26.94,51.31,1508.24,65.99,1.41,1.54,23.06,0,3,NORMAL
M-030,SN-RM-0030-45236,Electric Edge Monitor,GE Digital,3.0.0,62:F6:6C:B8:0A:2D,10.6.44.58,2020-06-04,41.884451,12.636011,Municipio X,CO Tiburtina,RETE_ELETTRICA,WiFi,-59.0,MOTOR,C1,DAY,1791,25,73.03,69.59,0.77,6.9,54.71,89.38,11.25,395.52,53.18,52.04,1812.74,58.15,0.0,3.16,41.52,0,0,NORMAL
M-031,SN-RM-0031-68663,Power Edge Controller,Schneider Electric,4.1.3,F9:7A:97:A6:90:F4,10.9.55.244,2018-08-19,41.726692,12.762816,Municipio IX,CO Ostiense,RETE_ENERGIA,4G,-59.5,PUMP,C2,NIGHT,1216,4,38.46,74.44,2.68,9.73,63.28,71.81,42.59,394.26,40.68,41.11,1573.63,70.63,4.3,0.0,47.88,1,0,NORMAL
M-032,SN-RM-0032-98960,Pump Monitor Gateway,Siemens,4.0.0,32:39:9E:C8:8C:87,10.8.232.211,2019-04-18,41.869818,12.628699,Municipio I,CO Tiburtina,RETE_IDRICA,Ethernet,-47.2,PUMP,A2,NIGHT,904,11,52.64,72.79,1.44,8.62,69.69,72.14,64.81,434.36,40.74,35.59,1374.8,66.05,0.12,1.7,46.78,2,2,NORMAL
M-033,SN-RM-0033-98968,Pressure Transmitter IoT,GE Digital,4.0.0,99:C4:86:98:7F:EB,10.7.11.150,2017-12-04,41.919002,12.342683,Municipio III,CO Flaminia,RETE_GAS,5G,-75.7,MOTOR,A2,NIGHT,3620,32,17.44,70.55,2.1,6.74,73.12,67.31,44.18,395.07,38.42,41.57,1731.03,66.3,5.75,0.41,45.16,0,1,NORMAL
M-034,SN-RM-0034-15488,Electric Edge Monitor,ABB,4.0.0,83:62:FE:06:A1:7C,10.4.87.130,2023-02-21,41.777192,12.728834,Municipio IX,CO Roma Sud,RETE_ELETTRICA,LoRaWAN,-73.2,MOTOR,C2,DAY,2355,13,53.77,73.93,1.8,5.76,72.63,75.95,58.31,405.15,33.63,53.05,1741.77,71.27,3.66,1.72,35.45,0,0,NORMAL
M-035,SN-RM-0035-77873,Speed Sensor Node,Schneider Electric,3.1.2,C6:AB:FF:48:9E:F3,10.9.108.79,2017-04-26,41.800332,12.776039,Municipio III,CO EUR,RETE_ENERGIA,4G,-49.2,COMPRESSOR,C1,DAY,2014,50,51.1,87.16,3.16,13.28,52.65,56.75,45.13,406.37,42.35,62.12,2855.24,71.02,0.0,0.0,47.81,3,1,MAINTENANCE
M-036,SN-RM-0036-48205,Pressure IoT Node,ABB,3.0.0,61:CB:5C:A4:58:5B,10.8.200.214,2015-12-12,41.920822,12.649206,Municipio XIV,CO Roma Ovest,RETE_IDRICA,WiFi,-66.1,TURBINE,C1,DAY,3572,63,100.0,122.71,5.42,20.49,49.91,74.47,59.04,391.23,99.73,113.99,5070.31,70.98,17.69,6.19,37.73,6,5,FAILURE
M-037,SN-RM-0037-90101,Pressure Transmitter IoT,Schneider Electric,4.0.0,89:09:6C:73:51:57,10.5.39.30,2015-04-25,41.810977,12.765551,Municipio IX,CO Aurelia,RETE_GAS,WiFi,-75.8,MOTOR,A1,NIGHT,3270,0,100.0,100.82,2.68,8.51,34.65,56.56,81.97,395.33,47.52,48.97,1830.23,54.95,1.11,0.93,30.08,8,1,WARNING
M-038,SN-RM-0038-68354,Motor IoT Controller,ABB,4.1.3,9B:53:BF:05:3F:32,10.6.65.4,2020-10-19,41.826737,12.771444,Municipio III,CO Flaminia,RETE_ELETTRICA,Ethernet,-65.7,COMPRESSOR,A2,DAY,2490,74,28.19,89.27,3.17,13.12,72.12,66.4,54.59,392.56,53.8,53.34,2990.11,68.64,1.03,0.65,37.61,3,0,MAINTENANCE
M-039,SN-RM-0039-67336,Power Edge Controller,ABB,2.4.0,3B:51:E6:42:39:FC,10.4.117.77,2019-06-28,41.985088,12.474482,Municipio III,CO Roma Est,RETE_ENERGIA,WiFi,-56.4,TURBINE,B2,NIGHT,1193,55,28.43,87.77,4.57,15.37,43.9,67.39,55.86,391.58,89.52,91.39,5429.56,72.55,0.07,0.0,37.42,3,0,WARNING
M-040,SN-RM-0040-96632,Smart Flow Sensor,Yokogawa,2.4.0,C8:AC:19:91:D1:7F,10.2.8.57,2018-10-19,41.741715,12.275169,Municipio VI,CO Tiburtina,RETE_IDRICA,4G,-57.0,PUMP,A1,DAY,936,6,62.52,76.46,3.15,10.06,57.23,56.56,60.06,398.7,53.43,58.03,1374.31,76.86,0.39,0.0,36.39,4,1,WARNING
M-041,SN-RM-0041-86285,Gas IoT Sensor,ABB,3.2.5,B1:FE:E6:33:5F:19,10.3.90.158,2016-07-31,41.778048,12.405829,Municipio I,CO Roma Nord,RETE_GAS,WiFi,-58.5,TURBINE,B1,NIGHT,1930,33,16.24,85.25,2.14,14.38,81.25,63.04,54.46,397.88,71.88,80.18,5167.85,63.39,2.01,0.58,30.83,0,1,NORMAL
M-042,SN-RM-0042-79443,Vibration Sensor Node,ABB,3.2.5,D1:82:1E:DB:CD:DE,10.7.51.98,2023-06-10,41.956737,12.659859,Municipio VI,CO Roma Est,RETE_ELETTRICA,5G,-51.7,PUMP,B2,NIGHT,554,64,52.61,76.88,2.68,12.1,53.74,46.07,76.92,407.42,43.7,47.23,1460.49,81.04,2.79,0.0,37.39,6,2,WARNING
M-043,SN-RM-0043-61148,Power Edge Controller,Honeywell,4.0.0,6C:F0:F2:FA:46:94,10.7.15.106,2019-07-29,41.850768,12.288248,Municipio III,CO Aurelia,RETE_ENERGIA,LoRaWAN,-62.0,MOTOR,A2,NIGHT,2545,98,47.54,75.48,2.57,6.96,70.99,63.54,61.81,386.71,30.55,48.17,1640.2,82.61,0.0,0.0,46.2,4,0,MAINTENANCE
M-044,SN-RM-0044-89748,Pressure IoT Node,Schneider Electric,2.4.0,FC:02:76:60:D2:80,10.7.51.160,2015-07-19,41.844425,12.305318,Municipio III,CO Tiburtina,RETE_IDRICA,LoRaWAN,-62.9,COMPRESSOR,B2,DAY,232,6,19.46,80.01,1.95,13.36,58.35,68.96,46.11,409.93,51.0,58.4,2733.77,61.14,0.0,2.96,47.96,1,2,NORMAL
M-045,SN-RM-0045-19321,Gas IoT Sensor,Emerson,2.3.1,36:EA:EA:DC:4E:7E,10.1.240.158,2020-12-19,41.77113,12.345836,Municipio I,CO EUR,RETE_GAS,WiFi,-34.3,COMPRESSOR,B2,NIGHT,3414,26,68.17,76.06,2.94,10.03,97.91,75.25,30.91,392.48,37.94,56.92,2779.56,69.01,4.27,0.0,35.98,0,0,NORMAL
M-046,SN-RM-0046-82499,Motor IoT Controller,Bosch,3.1.2,1E:56:DF:A6:58:6A,10.7.20.5,2022-07-13,41.824582,12.763321,Municipio VIII,CO Roma Centro,RETE_ELETTRICA,LoRaWAN,-56.0,TURBINE,C2,NIGHT,1592,5,54.64,97.19,4.37,16.56,7.34,58.82,30.9,406.93,91.25,98.93,5422.83,68.05,0.0,0.0,21.68,6,0,WARNING
M-047,SN-RM-0047-20259,Power Edge Controller,Siemens,2.4.0,1B:69:3E:52:1C:C3,10.5.94.253,2023-05-19,41.901037,12.625708,Municipio VIII,CO EUR,RETE_ENERGIA,WiFi,-67.7,MOTOR,B1,DAY,3614,29,84.91,83.17,2.3,8.46,55.36,56.04,54.98,386.41,44.83,48.8,1678.06,56.59,1.65,3.41,38.24,2,1,MAINTENANCE
M-048,SN-RM-0048-86147,Pressure IoT Node,GE Digital,3.0.0,DF:D0:1A:3D:8A:D3,10.6.139.190,2017-07-21,41.801031,12.542235,Municipio I,CO Flaminia,RETE_IDRICA,LoRaWAN,-79.7,COMPRESSOR,A2,NIGHT,419,13,31.01,75.87,1.82,12.21,63.5,43.97,53.85,398.18,58.4,53.03,2754.45,66.45,0.0,0.0,49.53,0,0,NORMAL
M-049,SN-RM-0049-15569,Pressure Transmitter IoT,Bosch,2.3.1,DC:1B:2F:19:DF:FC,10.5.202.6,2022-03-30,41.96141,12.330381,Municipio XIV,CO Roma Est,RETE_GAS,Ethernet,-67.8,MOTOR,A2,NIGHT,2522,4,51.29,92.64,2.72,9.37,35.86,67.01,56.43,400.56,60.7,53.36,1700.57,80.99,1.94,0.39,38.76,7,1,WARNING
M-050,SN-RM-0050-54628,Electric Edge Monitor,Yokogawa,3.2.5,2C:62:90:46:44:78,10.2.117.24,2019-12-22,41.857295,12.716175,Municipio X,CO Roma Sud,RETE_ELETTRICA,5G,-60.0,MOTOR,B1,NIGHT,2183,29,57.31,63.9,1.66,5.89,72.85,78.61,59.08,399.03,49.75,29.66,1763.3,75.21,5.74,2.1,65.27,1,0,NORMAL
M-051,SN-RM-0051-90601,Power Edge Controller,Siemens,3.1.2,37:E3:E9:1B:79:72,10.5.114.234,2018-03-15,41.905407,12.58896,Municipio X,CO Roma Est,RETE_ENERGIA,WiFi,-67.9,COMPRESSOR,A2,NIGHT,631,42,100.0,101.99,3.92,13.73,56.66,23.97,60.21,416.17,84.33,74.04,2720.31,88.41,11.97,22.8,85.0,16,5,FAILURE
M-052,SN-RM-0052-73326,Pump Monitor Gateway,ABB,4.0.0,89:5F:98:08:B5:67,10.9.120.215,2017-06-29,41.787203,12.696984,Municipio XIII,CO EUR,RETE_IDRICA,WiFi,-68.4,COMPRESSOR,B2,DAY,2325,72,100.0,102.28,4.2,15.65,1.12,48.46,69.8,405.79,73.12,73.92,2789.11,79.0,6.15,7.25,78.43,12,3,FAILURE
M-053,SN-RM-0053-25514,Pressure Transmitter IoT,ABB,4.1.3,CA:DE:04:46:17:15,10.6.141.252,2019-11-18,41.753426,12.626615,Municipio VII,CO Roma Nord,RETE_GAS,Ethernet,-55.7,TURBINE,B2,DAY,3629,0,100.0,99.55,3.38,14.9,52.21,57.92,92.0,391.62,87.1,87.28,5208.65,75.09,0.0,5.24,32.57,5,1,WARNING
M-054,SN-RM-0054-28539,Motor IoT Controller,Siemens,2.4.0,0D:28:A0:27:FD:C8,10.3.240.147,2021-05-21,41.727769,12.569765,Municipio VIII,CO EUR,RETE_ELETTRICA,5G,-63.2,TURBINE,B2,NIGHT,3041,46,100.0,100.46,4.78,11.59,59.57,74.2,79.41,387.8,85.53,75.15,5285.9,62.4,4.26,2.77,32.88,5,2,WARNING
M-055,SN-RM-0055-45870,Power Edge Controller,ABB,4.0.0,2D:B6:05:11:6D:C0,10.8.102.37,2023-11-24,41.942953,12.622458,Municipio I,CO Roma Sud,RETE_ENERGIA,4G,-75.0,MOTOR,C1,NIGHT,645,31,7.53,60.46,1.58,6.99,78.35,75.83,60.73,387.54,43.12,37.95,1777.08,56.73,2.7,0.0,34.25,1,0,NORMAL
M-056,SN-RM-0056-88789,Pump Monitor Gateway,ABB,4.0.0,3A:AD:EF:73:79:26,10.9.216.57,2023-01-08,41.923012,12.372146,Municipio X,CO Roma Nord,RETE_IDRICA,4G,-65.3,COMPRESSOR,B2,DAY,114,13,29.93,92.36,3.66,13.26,89.21,39.53,55.37,385.76,59.77,62.83,2998.01,74.93,1.62,0.35,18.98,6,0,WARNING
M-057,SN-RM-0057-17867,Gas IoT Sensor,Schneider Electric,4.0.0,A2:38:CE:47:EF:FC,10.2.91.56,2016-08-21,41.946384,12.362253,Municipio IX,CO Roma Sud,RETE_GAS,Ethernet,-55.0,PUMP,B2,NIGHT,2959,27,86.16,69.21,3.14,8.53,55.97,49.75,28.78,400.81,52.34,58.0,1456.81,61.86,4.55,1.62,21.95,6,1,WARNING
M-058,SN-RM-0058-40679,Electric Edge Monitor,Yokogawa,2.3.1,AA:2A:1A:EF:AB:AF,10.2.203.17,2021-09-14,41.814397,12.333356,Municipio X,CO Roma Ovest,RETE_ELETTRICA,5G,-62.4,PUMP,B2,DAY,842,20,47.11,67.23,1.73,10.33,97.69,74.75,51.38,415.27,33.96,38.05,1464.51,74.46,2.72,0.85,18.27,0,1,NORMAL
M-059,SN-RM-0059-29703,Power Edge Controller,Siemens,2.3.1,A1:A6:9C:B8:48:49,10.4.70.103,2016-06-23,41.959345,12.511251,Municipio XII,CO Ostiense,RETE_ENERGIA,5G,-69.2,MOTOR,A1,NIGHT,1753,49,100.0,105.34,4.27,9.44,51.68,73.69,63.38,396.46,71.57,55.91,1745.45,64.37,12.6,14.46,79.93,13,2,FAILURE
M-060,SN-RM-0060-63080,Pump Monitor Gateway,Schneider Electric,2.4.0,C7:F6:4B:63:1E:34,10.4.121.122,2018-06-20,41.77628,12.558836,Municipio XV,CO Flaminia,RETE_IDRICA,WiFi,-82.4,COMPRESSOR,B2,DAY,823,143,86.46,111.41,5.33,16.44,45.7,68.83,62.51,397.59,74.37,86.8,2860.68,96.04,53.23,37.16,49.41,25,8,SEVERE
M-061,SN-RM-0061-34533,Compressor Edge Node,Honeywell,3.0.0,28:75:5D:82:55:BE,10.5.201.43,2018-03-29,41.844378,12.683552,Municipio V,CO Flaminia,RETE_GAS,WiFi,-51.0,MOTOR,B1,DAY,259,19,38.69,76.67,1.49,7.11,82.92,60.37,47.72,408.29,43.66,60.8,1639.69,57.86,3.54,2.3,37.1,0,3,NORMAL
M-062,SN-RM-0062-92782,Motor IoT Controller,Honeywell,3.0.0,92:02:26:F2:D6:5C,10.3.8.121,2015-08-29,41.773778,12.275419,Municipio II,CO Flaminia,RETE_ELETTRICA,4G,-89.5,TURBINE,B2,NIGHT,3058,82,72.12,134.57,5.15,19.13,23.11,46.05,85.83,392.52,84.9,97.55,5046.9,84.17,37.49,17.92,117.32,20,9,SEVERE
M-063,SN-RM-0063-58998,Speed Sensor Node,Siemens,3.0.0,59:B4:BF:3F:F0:94,10.9.98.246,2017-07-03,41.833904,12.244866,Municipio VI,CO Roma Centro,RETE_ENERGIA,5G,-65.6,TURBINE,C1,NIGHT,916,20,74.7,86.7,3.3,15.84,94.05,82.53,54.04,403.59,64.24,77.71,4677.73,82.12,5.05,1.59,42.03,4,1,MAINTENANCE
M-064,SN-RM-0064-25920,Pump Monitor Gateway,Honeywell,4.0.0,57:9F:AF:5B:CE:96,10.6.164.73,2021-02-17,41.971371,12.638703,Municipio XIV,CO Roma Ovest,RETE_IDRICA,WiFi,-64.9,MOTOR,A1,NIGHT,2387,65,44.73,71.89,1.2,6.34,49.39,84.74,23.42,401.62,33.74,43.71,1792.32,81.82,0.0,0.77,29.14,1,0,NORMAL
M-065,SN-RM-0065-37649,Compressor Edge Node,Yokogawa,4.0.0,22:85:91:5B:E4:FF,10.2.15.35,2017-04-05,41.883484,12.510403,Municipio IX,CO Roma Est,RETE_GAS,Ethernet,-66.0,TURBINE,C1,NIGHT,2801,11,70.63,91.54,3.61,15.71,69.04,90.36,34.83,381.55,79.56,76.97,5186.42,68.72,2.5,2.41,52.48,0,1,NORMAL
M-066,SN-RM-0066-52407,Vibration Sensor Node,Yokogawa,3.2.5,EF:44:F6:D7:1C:DF,10.2.122.203,2023-06-23,41.801986,12.449669,Municipio IX,CO Aurelia,RETE_ELETTRICA,WiFi,-64.5,PUMP,C2,NIGHT,1540,41,80.45,77.77,3.0,8.8,66.17,59.96,41.23,399.47,25.61,49.8,1394.15,66.26,1.57,1.06,34.85,2,0,MAINTENANCE
M-067,SN-RM-0067-99845,Speed Sensor Node,Emerson,2.3.1,E6:8A:0D:1D:27:4D,10.4.200.36,2018-04-01,41.731396,12.616944,Municipio VIII,CO EUR,RETE_ENERGIA,5G,-68.0,TURBINE,B1,NIGHT,1788,12,65.85,81.7,2.81,14.93,67.25,100.0,45.81,404.5,71.14,86.17,5381.12,64.47,1.89,0.0,22.83,1,1,NORMAL
M-068,SN-RM-0068-71602,Smart Flow Sensor,Siemens,2.4.0,D8:78:96:04:20:60,10.3.229.105,2023-11-28,41.848339,12.759495,Municipio III,CO EUR,RETE_IDRICA,WiFi,-49.9,PUMP,B2,DAY,2854,42,66.5,79.38,1.57,10.87,44.6,86.82,52.11,390.57,37.44,49.53,1475.21,71.24,0.0,0.0,43.94,2,0,MAINTENANCE
M-069,SN-RM-0069-61606,Compressor Edge Node,ABB,3.1.2,7D:59:AC:D7:E1:B7,10.2.221.66,2021-12-20,41.774359,12.491709,Municipio III,CO Roma Centro,RETE_GAS,Ethernet,-70.2,PUMP,A1,DAY,899,71,80.34,118.72,4.65,14.76,54.85,56.18,53.09,403.81,72.56,76.8,1447.71,86.99,61.75,17.99,73.57,24,5,SEVERE
M-070,SN-RM-0070-83289,Electric Edge Monitor,Siemens,3.0.0,5A:C8:8B:7F:21:46,10.5.168.233,2021-04-30,41.96115,12.467583,Municipio VI,CO Roma Sud,RETE_ELETTRICA,4G,-52.1,COMPRESSOR,A1,DAY,511,36,60.71,82.35,3.15,12.84,62.09,65.83,54.63,405.84,46.81,54.88,2806.47,70.03,3.32,2.89,19.66,3,0,MAINTENANCE
M-071,SN-RM-0071-89671,Power Edge Controller,Emerson,2.4.0,53:13:86:DA:44:CF,10.3.81.11,2017-10-15,41.814232,12.680398,Municipio XIII,CO Ostiense,RETE_ENERGIA,LoRaWAN,-67.1,PUMP,B1,NIGHT,1247,43,69.18,76.09,2.42,10.37,61.5,83.89,34.22,413.05,35.29,42.65,1440.18,74.18,3.08,0.62,52.56,2,0,MAINTENANCE
M-072,SN-RM-0072-29042,Smart Flow Sensor,GE Digital,4.0.0,08:21:0C:DA:3C:D6,10.9.150.42,2021-07-14,41.796686,12.307098,Municipio V,CO Roma Ovest,RETE_IDRICA,Ethernet,-60.2,PUMP,C1,DAY,3603,37,42.3,72.82,2.17,8.62,53.75,27.61,50.62,410.28,49.16,39.9,1403.52,67.42,2.29,0.0,65.23,3,0,MAINTENANCE
M-073,SN-RM-0073-91326,Gas IoT Sensor,Bosch,2.4.0,F9:8A:E3:2A:B6:01,10.1.143.180,2021-01-16,41.83949,12.628612,Municipio IX,CO Roma Centro,RETE_GAS,5G,-70.6,PUMP,C1,NIGHT,888,49,76.56,64.65,1.28,7.37,74.59,74.71,63.84,409.11,36.42,43.34,1409.36,71.22,0.99,1.69,45.68,1,0,NORMAL
M-074,SN-RM-0074-92303,Vibration Sensor Node,Siemens,3.0.0,5F:AD:F6:26:DE:4E,10.6.12.155,2018-04-18,41.939104,12.663902,Municipio XI,CO Tiburtina,RETE_ELETTRICA,LoRaWAN,-49.6,MOTOR,B2,DAY,1245,11,47.78,77.42,2.29,6.57,56.22,60.07,47.1,376.62,55.77,55.58,1705.5,61.34,4.06,0.0,24.73,0,2,NORMAL
M-075,SN-RM-0075-84370,Speed Sensor Node,Yokogawa,3.2.5,76:17:54:D5:50:28,10.8.115.73,2020-03-26,41.811758,12.329531,Municipio I,CO Roma Ovest,RETE_ENERGIA,5G,-55.5,MOTOR,C2,NIGHT,3100,13,99.0,99.21,2.48,6.65,22.52,65.46,56.09,392.76,59.46,67.55,1748.69,71.5,2.54,0.65,36.38,7,2,WARNING
M-076,SN-RM-0076-69974,Pump Monitor Gateway,Yokogawa,3.2.5,20:05:50:BB:D1:E3,10.4.162.244,2016-05-24,41.954839,12.669754,Municipio I,CO Tiburtina,RETE_IDRICA,WiFi,-65.0,COMPRESSOR,A1,NIGHT,657,13,34.59,68.06,2.92,12.2,92.88,79.31,56.56,398.83,43.99,47.19,3100.5,68.68,4.25,3.08,33.84,1,2,NORMAL
M-077,SN-RM-0077-33249,Compressor Edge Node,Schneider Electric,3.0.0,B1:D2:FD:55:73:04,10.6.115.104,2016-12-07,41.75939,12.230623,Municipio V,CO Aurelia,RETE_GAS,5G,-55.4,COMPRESSOR,A1,DAY,1162,30,57.72,79.58,2.61,12.95,83.03,75.45,59.42,404.99,43.79,49.58,2665.36,68.42,2.6,0.0,55.69,2,0,NORMAL
M-078,SN-RM-0078-38734,Vibration Sensor Node,Honeywell,3.2.5,03:FF:5C:78:66:7D,10.4.250.232,2018-10-01,41.849015,12.367255,Municipio XI,CO Roma Est,RETE_ELETTRICA,4G,-73.3,COMPRESSOR,A2,NIGHT,1784,0,52.29,80.81,1.84,12.12,67.66,73.49,55.67,387.05,48.72,56.1,2875.05,62.0,4.06,2.1,24.38,1,0,NORMAL
M-079,SN-RM-0079-38827,Speed Sensor Node,Schneider Electric,2.3.1,C8:40:5C:63:66:93,10.1.246.61,2019-06-07,41.828039,12.583059,Municipio I,CO EUR,RETE_ENERGIA,LoRaWAN,-61.6,MOTOR,B2,DAY,3417,0,53.22,78.76,1.36,8.29,41.59,65.15,49.43,417.43,35.02,56.03,1823.99,63.67,1.25,1.21,17.78,1,0,NORMAL
M-080,SN-RM-0080-37451,Pressure IoT Node,ABB,3.2.5,B9:E4:42:FF:09:52,10.4.238.14,2022-03-08,41.822064,12.756121,Municipio II,CO Roma Centro,RETE_IDRICA,WiFi,-51.4,TURBINE,A1,DAY,2605,4,50.83,92.69,2.01,15.76,90.46,85.93,41.86,392.06,78.6,88.08,5292.15,71.61,4.18,0.0,43.32,0,0,NORMAL
M-081,SN-RM-0081-76740,Pressure Transmitter IoT,Yokogawa,4.1.3,D1:86:6F:7E:9B:FB,10.9.16.51,2019-03-27,41.988066,12.600369,Municipio VIII,CO Roma Ovest,RETE_GAS,Ethernet,-28.7,COMPRESSOR,B1,DAY,2005,27,63.93,72.55,1.67,13.45,68.98,67.64,50.1,410.86,56.04,50.2,3089.58,73.8,1.7,0.0,55.81,1,0,NORMAL
M-082,SN-RM-0082-53389,Vibration Sensor Node,Schneider Electric,2.3.1,9D:A2:EC:FA:3B:3E,10.5.73.156,2019-11-23,41.873831,12.389818,Municipio X,CO Flaminia,RETE_ELETTRICA,Ethernet,-100.2,PUMP,A2,DAY,2504,75,100.0,108.96,6.04,13.58,19.57,13.02,25.06,376.79,66.82,72.38,1353.13,85.88,50.37,23.8,112.6,24,10,SEVERE
M-083,SN-RM-0083-47449,Turbine IoT Gateway,Bosch,2.4.0,CA:16:FE:C6:E7:79,10.7.208.202,2018-03-29,41.833393,12.730427,Municipio XI,CO Ostiense,RETE_ENERGIA,WiFi,-65.4,TURBINE,C2,DAY,2872,45,92.63,89.93,3.54,14.28,46.06,52.42,42.93,412.5,72.21,96.26,5515.59,73.86,3.99,1.8,41.75,5,1,MAINTENANCE
M-084,SN-RM-0084-79068,Pressure IoT Node,Bosch,4.0.0,0A:C2:6B:72:30:94,10.3.247.10,2017-11-24,41.742039,12.735436,Municipio III,CO Roma Ovest,RETE_IDRICA,WiFi,-62.3,TURBINE,C2,NIGHT,1580,25,62.41,91.26,2.83,14.11,61.99,72.63,54.84,398.78,68.63,76.22,4763.51,49.28,1.74,4.48,66.95,1,2,NORMAL
M-085,SN-RM-0085-79594,Pressure Transmitter IoT,Yokogawa,4.0.0,99:6F:E7:51:A5:FA,10.4.50.182,2022-11-05,41.79073,12.456454,Municipio VII,CO Ostiense,RETE_GAS,4G,-62.9,MOTOR,C2,DAY,1246,29,55.23,85.77,3.6,7.07,65.61,45.6,67.4,410.89,41.17,58.99,1788.74,76.68,2.72,0.0,48.31,5,1,WARNING
M-086,SN-RM-0086-60084,Electric Edge Monitor,GE Digital,3.0.0,08:C6:80:79:AE:BA,10.1.46.217,2022-02-22,41.842115,12.23463,Municipio VIII,CO Ostiense,RETE_ELETTRICA,4G,-64.7,MOTOR,C2,DAY,162,13,69.48,70.66,1.6,7.77,51.0,78.24,52.96,418.62,34.55,49.71,1685.02,61.79,4.25,1.04,31.67,0,0,NORMAL
M-087,SN-RM-0087-83085,Speed Sensor Node,Bosch,3.0.0,F5:76:E7:EA:B5:AD,10.3.246.239,2022-10-08,41.786116,12.574493,Municipio XIV,CO Prenestina,RETE_ENERGIA,LoRaWAN,-64.3,MOTOR,B1,NIGHT,2230,52,91.75,61.92,1.15,5.53,83.64,71.53,55.6,419.97,43.13,50.24,1786.43,64.47,4.12,0.0,60.1,1,1,NORMAL
M-088,SN-RM-0088-75477,Smart Flow Sensor,Honeywell,4.1.3,42:8B:FC:40:7D:B8,10.3.77.98,2018-01-28,41.77749,12.390543,Municipio XV,CO Roma Nord,RETE_IDRICA,LoRaWAN,-57.9,COMPRESSOR,C1,NIGHT,3354,42,48.15,71.4,1.59,10.7,68.1,84.88,71.24,410.41,66.28,52.56,2869.78,60.2,3.39,1.18,49.77,0,0,NORMAL
M-089,SN-RM-0089-60358,Compressor Edge Node,Siemens,3.2.5,86:7D:A5:40:78:96,10.7.208.188,2021-04-09,41.97859,12.416861,Municipio XI,CO Roma Centro,RETE_GAS,WiFi,-66.8,COMPRESSOR,A2,DAY,48,0,25.95,75.03,2.05,12.97,45.44,64.81,44.3,415.81,52.52,51.94,2845.33,77.34,3.43,0.0,35.99,0,1,NORMAL
M-090,SN-RM-0090-50451,Electric Edge Monitor,Emerson,4.0.0,37:FA:9C:CA:14:51,10.3.84.89,2016-12-18,41.805747,12.32928,Municipio V,CO Roma Est,RETE_ELETTRICA,Ethernet,-47.8,PUMP,C1,NIGHT,78,16,35.88,62.13,1.85,10.86,59.7,79.32,62.63,391.76,45.47,40.44,1440.42,55.95,1.25,1.56,66.18,2,0,NORMAL
M-091,SN-RM-0091-67287,Speed Sensor Node,Honeywell,4.1.3,82:FF:27:7B:09:C6,10.7.150.49,2022-12-07,41.7949,12.458448,Municipio IX,CO Tiburtina,RETE_ENERGIA,Ethernet,-61.1,PUMP,B2,DAY,1920,66,84.07,98.9,4.34,11.04,43.4,32.15,30.0,400.84,49.44,57.11,1551.88,81.03,29.13,8.23,72.81,7,5,FAILURE
M-092,SN-RM-0092-97860,Smart Flow Sensor,Honeywell,3.2.5,BA:16:08:FB:82:17,10.9.118.120,2018-05-20,41.797149,12.492213,Municipio VII,CO Prenestina,RETE_IDRICA,4G,-61.8,TURBINE,A1,NIGHT,555,32,35.33,81.04,2.15,18.07,54.81,49.74,67.45,415.01,88.11,89.23,5449.92,68.32,0.0,1.04,49.32,0,0,NORMAL
M-093,SN-RM-0093-22234,Gas IoT Sensor,ABB,2.3.1,43:31:8E:66:6F:27,10.4.104.160,2022-02-13,41.9714,12.546839,Municipio XIV,CO Prenestina,RETE_GAS,WiFi,-56.9,PUMP,B2,NIGHT,353,46,10.42,69.69,2.19,9.79,97.31,93.78,48.5,406.73,38.39,36.21,1465.71,72.03,2.43,0.0,33.05,0,0,NORMAL
M-094,SN-RM-0094-73841,Motor IoT Controller,Yokogawa,2.3.1,4A:3A:AF:66:65:7A,10.4.217.128,2018-04-30,41.915875,12.600801,Municipio XV,CO Roma Est,RETE_ELETTRICA,LoRaWAN,-60.0,TURBINE,A1,NIGHT,868,36,63.33,89.34,2.66,14.34,98.0,90.44,45.15,414.24,72.75,91.46,5507.48,62.47,3.16,2.17,79.22,3,0,NORMAL
M-095,SN-RM-0095-68956,Speed Sensor Node,Emerson,3.0.0,71:BE:55:00:6A:B7,10.4.48.129,2023-11-29,41.737473,12.502995,Municipio XIV,CO Ostiense,RETE_ENERGIA,4G,-75.5,COMPRESSOR,A2,DAY,2108,82,100.0,112.51,4.98,15.54,54.44,68.68,78.62,401.31,74.38,70.44,2234.66,80.81,15.16,15.26,65.32,6,3,FAILURE
